#separator:tab
#html:true
#tags column:3
Define / recall: <b>Computation-Communication Overlap</b>	Hide collective latency by issuing comms on separate CUDA streams that run concurrently with compute (prefetch all-gather, bucket gradient reduce-scatter, fuse TP comms into GEMMs) — the single biggest determinant of multi-GPU scaling efficiency.	nthexp::bricks
Common mistake — Computation-Communication Overlap?	Assuming separate streams guarantee overlap. NCCL kernels consume SMs and bandwidth, so a "concurrent" collective can *slow down* the GEMM it overlaps (contention), and any unintended dependency (a sync, a `.item()`, a profiler, or grouping params wrongly) serializes them silently. Always measure exposed comm time, not just whether streams exist.	nthexp::bricks::mistakes
Define / recall: <b>Compute Budget Identity C ≈ 6ND</b>	Total training FLOPs are roughly six times non-embedding parameters times training tokens — the back-of-envelope behind every token budget, GPU-hour estimate, and scaling-law fit.	nthexp::bricks
Common mistake — Compute Budget Identity C ≈ 6ND?	Forgetting that the 6ND identity counts **only the dense matmul FLOPs and ignores attention's O(L²·d) term**. At long context the QK^T and attention-value products are not captured by 6ND; the correction is roughly +6 · n_layers · L · d per token, which becomes non-negligible past ~10k tokens. Also: for MoE use **active** params (per-token), not…	nthexp::bricks::mistakes
Define / recall: <b>Compute-Optimal Test-Time Allocation</b>	Given a fixed inference budget, pick the test-time strategy (more parallel samples vs. deeper sequential revision vs. tree search) and how hard to think *per prompt by difficulty* to maximize accuracy per FLOP — often beating a 14x larger model on the same total compute.	nthexp::bricks
Common mistake — Compute-Optimal Test-Time Allocation?	Treating "more test-time compute" as a single monotone dial. The *right strategy flips with difficulty and with verifier quality* — best-of-N helps only as far as your verifier/aggregator can pick the right answer (generator-verifier gap). Past a point, extra samples just inflate FLOPs while a weak verifier caps achievable accuracy; and easy…	nthexp::bricks::mistakes
Define / recall: <b>Computer Use / Browser Agents</b>	Agents that perceive a GUI as screenshots and/or accessibility/DOM trees and act through low-level mouse/keyboard primitives (click(x,y), type, scroll, key), looping perceive -> reason -> act until a task is done — operating arbitrary software the way a human would instead of via bespoke APIs.	nthexp::bricks
Common mistake — Computer Use / Browser Agents?	Treating it as pure perception/grounding accuracy. The hard, security-critical failure is **the lethal trifecta**: an agent with access to private data, exposure to untrusted content (web pages, emails, screen text), and the ability to exfiltrate. A page or popup can carry an injected instruction the model executes — coordinate accuracy near 100%…	nthexp::bricks::mistakes
Define / recall: <b>Conformal Prediction</b>	Distribution-free, finite-sample prediction sets with a guaranteed coverage probability — valid under exchangeability only, no assumptions about the model or data distribution.	nthexp::bricks
Common mistake — Conformal Prediction?	Thinking conformal gives you calibrated *probabilities*. It gives you calibrated *sets* — you know the set contains the true label with probability ≥ 1−α, but not the probabilities of individual elements within the set.	nthexp::bricks::mistakes
Define / recall: <b>Consistency Models</b>	A model f_theta(x_t, t) trained to map any point on a probability-flow ODE trajectory directly to that trajectory's origin x_0, enabling 1-step generation while still supporting iterative multi-step refinement (CM, LCM, sCM).	nthexp::bricks
Common mistake — Consistency Models?	Conflating the two training modes. **Consistency distillation** needs a pretrained diffusion teacher to take the ODE step; **consistency training** does not and learns the consistency function directly from data. Also: the target network theta- is not optional decoration in discrete CT — it (or stop-grad in sCM) is what prevents the trivial…	nthexp::bricks::mistakes
Define / recall: <b>Constant-Memory Autoregressive Inference (No KV Cache)</b>	The headline serving advantage of recurrent/SSM models — a fixed-size hidden state replaces the linearly-growing transformer KV cache, giving O(1) memory and per-token decode cost regardless of context length.	nthexp::bricks
Common mistake — Constant-Memory Autoregressive Inference (No KV Cache)?	Equating "constant memory" with "free unlimited context." The fixed state is also fixed *capacity*: you trade KV growth for a finite memory bottleneck, so exact long-range recall degrades (the associative-recall problem). Hybrids add a little attention back specifically to recover what the compressed state forgets.	nthexp::bricks::mistakes
Define / recall: <b>Constrained / Structured Decoding</b>	At each decode step, mask the next-token logits against a grammar (JSON schema, regex, CFG) so only tokens that keep the output on a valid prefix can be sampled — output is syntactically valid by construction, a hard requirement for reliable tool-calling.	nthexp::bricks
Common mistake — Constrained / Structured Decoding?	Believing valid *syntax* implies valid *semantics* or unbiased *content*. Masking only guarantees the string parses; it cannot make a field truthful, and it actively distorts the distribution — forcing a token the model assigned low probability (e.g., closing a JSON early) can degrade reasoning. Best practice: let the model reason in free text…	nthexp::bricks::mistakes
Define / recall: <b>Context Compaction / Summarization</b>	When the context window fills, periodically replace older turns and verbose tool outputs with an LLM-generated condensed state (salient facts, decisions, open tasks, file paths) so a long-horizon agent can run for hundreds of steps without overflowing or degrading.	nthexp::bricks
Common mistake — Context Compaction / Summarization?	Treating compaction as lossless. It is lossy by construction: any fact not in the summary (and not re-derivable) is gone. The fix is not "summarize harder" but offloading ground truth — scratchpad files, a memory store, the filesystem — so the agent can re-fetch detail instead of relying on a prose recap. Over-aggressive thresholds also break…	nthexp::bricks::mistakes
Define / recall: <b>Context Engineering</b>	The discipline of deliberately curating exactly what occupies the finite context window each agent step — system prompt, tools, retrieved facts, history, scratchpad — treating the window as a managed budget to maximize signal and minimize distractor tokens.	nthexp::bricks
Common mistake — Context Engineering?	Treating it as "max out the context window." A bigger window is capacity, not a target — more tokens means more distractors and worse attention to the ones that matter. Curate down; relevance density beats volume.	nthexp::bricks::mistakes
Define / recall: <b>Continuous-Batch Scheduler & Admission Control</b>	The per-iteration serving control loop that picks which running/waiting requests to prefill vs decode, how to chunk and pack them into a token budget, when to admit, preempt, or swap KV — subject to a KV-memory constraint and per-request SLOs (TTFT/TPOT) — the layer where chunked prefill and prefill/decode disaggregation are actually realized.	nthexp::bricks
Common mistake — Continuous-Batch Scheduler & Admission Control?	Treating it as pure throughput maximization (pack the biggest batch). The real job is admission + preemption under a *hard* KV-memory budget while honoring per-request SLOs: oversubscribe and you thrash on swap/recompute and blow p99; greedily prefill and you starve decodes (TTFT looks fine, TPOT explodes). Fairness and SLO slack, not tokens/sec,…	nthexp::bricks::mistakes
Define / recall: <b>Continuous Batching</b>	Iteration-level (token-step) scheduling that admits new requests and retires finished ones at every decode step instead of running a static batch to completion — the throughput backbone of modern LLM serving (vLLM, TGI, TensorRT-LLM).	nthexp::bricks
